time,open,high,low,close,Volume,VWAP,VWAP_Upper1,VWAP_Lower1,VWAP_Upper2,VWAP_Lower2,EMA_8,EMA_20,EMA_50,EMA_200,ATR_14,RVOL,VIX,NQ,RTY,US10Y,DXY
1771921800,6860.75,6862.5,6860.5,6862.25,475,6863.382071046733,6868.7114138818,6858.052728211665,6874.040756716868,6852.723385376597,6860.5550262851975,6859.853801733979,6861.664862894754,6865.568806749651,2.3959730456661843,0.8788159111933395,21.15,24816,2631.5,4.04,97.844
1771921860,6862.5,6863.25,6861.75,6862.25,299,6863.379741041067,6868.703843890738,6858.055638191396,6874.02794674041,6852.731535341724,6860.931687110709,6860.082011092648,6861.687809447901,6865.535783796919,2.3319749709757427,0.5776661514683152,21.13,24815.25,2631.6,4.04,97.841
1771921920,6862,6862.25,6860,6860,365,6863.371270744787,6868.691382208263,6858.05115928131,6874.011493671739,6852.731047817834,6860.724645530552,6860.074200512396,6861.621620842101,6865.480701371079,2.326119615906047,0.7150553433245176,21.14,24806,2630.4,4.04,97.857
1771921980,6860,6861,6858.5,6858.5,383,6863.3584939255725,6868.677462324218,6858.039525526927,6873.996430722863,6852.720557128282,6860.230279857096,6859.924276654072,6861.499204338489,6865.411241655944,2.338539643341329,0.7683049147442327,21.21,24797.75,2629.8,4.042,97.863
1771922040,6858.5,6859.5,6857.75,6858,723,6863.332093086647,6868.6511914248995,6858.012994748394,6873.970289763152,6852.693896410141,6859.734662111075,6859.741012210827,6861.361980638941,6865.337497957875,2.296501097388377,1.407573250267692,21.22,24795.25,2629.6,4.042,97.857
1771922100,6858,6858.25,6854.75,6855,489,6863.304420174688,6868.636272320945,6857.972568028431,6873.968124467201,6852.640715882175,6858.68251497528,6859.289487238367,6861.11249120212,6865.234637281677,2.382465304717779,0.9620302970686602,21.28,24781.25,2627.7,4.042,97.839
1771922160,6855,6856.5,6854.75,6856,317,6863.288727287514,6868.625575805923,6857.951878769105,6873.962424324332,6852.615030250697,6858.086400536329,6858.9762027394745,6860.9120013510565,6865.142750343552,2.3372892115236517,0.702648786434667,21.3,24787,2627.8,4.042,97.847
1771922220,6856.5,6858.25,6855.5,6857.75,338,6863.27606853789,6868.6133721438955,6857.938764931884,6873.950675749902,6852.601461325878,6858.011644861589,6858.859421526191,6860.788001298074,6865.069190638641,2.3667685535576766,0.7724831447834533,21.25,24794,2628.6,4.04,97.848
1771922280,6858,6858,6856.75,6857,214,6863.266999993248,6868.605771444734,6857.928228541761,6873.94454289622,6852.589457090276,6857.786834892347,6858.682333761792,6860.639452227561,6864.988900184525,2.2869993711606997,0.5175332527206772,21.27,24790.5,2628.1,4.04,97.856
1771922340,6857.25,6858.5,6856.75,6858.25,273,6863.257769113603,6868.595958360468,6857.919579866738,6873.934147607334,6852.581390619872,6857.889760471825,6858.641159117811,6860.5457482186375,6864.921846451346,2.2486422732206495,0.6701853442985147,21.27,24796.25,2628.3,4.04,97.851
1771922400,6858.25,6858.25,6857,6857.5,333,6863.244875898567,6868.584025966251,6857.905725830884,6873.923176033935,6852.5665757632,6857.803147033642,6858.532477297067,6860.426307112024,6864.847997232925,2.177310682276317,0.8404846037354872,21.27,24794.25,2628.5,4.042,97.857
1771922460,6857.5,6857.5,6855.75,6857,241,6863.234771735481,6868.575501765352,6857.894041705611,6873.916231795223,6852.55331167574,6857.624669915055,6858.386527078299,6860.291942127239,6864.76990770822,2.1467884906851515,0.6100493608404,21.29,24791.5,2628.2,4.042,97.86
1771922520,6856.75,6856.75,6855.5,6855.5,235,6863.222587726648,6868.567918263858,6857.877257189439,6873.913248801067,6852.531926652229,6857.152521045043,6858.111619737509,6860.104022828132,6864.677669820576,2.100589312779069,0.6125374690473088,21.28,24784,2627.8,4.042,97.851
1771922580,6855.5,6855.5,6853.75,6855,391,6863.201093424079,6868.555917891108,6857.84626895705,6873.910742358138,6852.49144449002,6856.674183035033,6857.815275000603,6859.903865070166,6864.581374598481,2.0755472190091355,1.040585495675316,21.33,24783.75,2627.9,4.042,97.84
1771922640,6855.25,6856.25,6854.5,6855.75,282,6863.187072094916,6868.546592991199,6857.827551198634,6873.906113887481,6852.4680303023515,6856.4688090272475,6857.618582143403,6859.740968400748,6864.4935002243665,2.0522938462227684,0.7888111888111888,21.32,24787.5,2627.8,4.042,97.835
1771922700,6856,6856.5,6855.25,6855.5,265,6863.173502727764,6868.538004926024,6857.8090005295035,6873.902507124284,6852.444498331243,6856.253518132304,6857.416812415459,6859.5746559144445,6864.404012659945,1.994987142921142,0.7458485786659161,21.31,24786.75,2627.8,4.042,97.842
1771922760,6855.25,6856,6854.5,6854.5,209,6863.161444336535,6868.53194880902,6857.79093986405,6873.902453281506,6852.420435391565,6855.863847436236,6857.139020756844,6859.375649800152,6864.305465270294,1.9596309184267748,0.605621558968415,21.33,24781.25,2627.4,4.042,97.84
1771922820,6854.5,6854.5,6852.5,6852.75,574,6863.121842405206,6868.520301072318,6857.723383738094,6873.918759739429,6852.324925070982,6855.1718813392945,6856.721018780002,6859.115820396225,6864.190485516361,1.9625144242534336,1.5880481394383732,21.36,24771.5,2627.1,4.042,97.839
1771922880,6852.5,6853.5,6851.25,6851.5,577,6863.077574711354,6868.513093198106,6857.642056224602,6873.948611684858,6852.206537737849,6854.35590770834,6856.223778896192,6858.817160772844,6864.064212028637,1.9830491082353312,1.5366178428761652,21.38,24765.75,2625.9,4.042,97.839
1771922940,6851.5,6852,6850.5,6850.75,670,6863.023290700808,6868.507906000414,6857.5386754012015,6873.992521300021,6852.054060101595,6853.554594884265,6855.702466620364,6858.5008015268495,6863.931732306959,1.948545600504236,1.7509473409120608,21.44,24762.75,2625.9,4.042,97.85
1771923000,6850.5,6852,6850.5,6851.5,349,6862.996919712528,6868.502857407348,6857.490982017709,6874.008795102167,6851.98504432289,6853.098018243317,6855.302231704139,6858.226260290502,6863.808033478034,1.9165066290396477,0.9273282848412382,21.43,24766.5,2626.4,4.042,97.847
1771923060,6851.5,6852.5,6850.5,6850.5,409,6862.963493470058,6868.499816384991,6857.427170555125,6874.036139299925,6851.890847640191,6852.520680855913,6854.844876303744,6857.923269690875,6863.6756152344715,1.9224704412511016,1.0711012177556631,21.45,24763.25,2625.3,4.042,97.854
1771923120,6850.5,6851.75,6850.5,6851.5,316,6862.939852310624,6868.494860097134,6857.384844524114,6874.049867883645,6851.829836737603,6852.293862887933,6854.526316655769,6857.671376761821,6863.554464834128,1.8744368383045944,0.8328940432261466,21.47,24765.5,2625.3,4.04,97.85
1771923180,6851.5,6852.5,6851.25,6852,307,6862.917977451249,6868.488905396316,6857.347049506181,6874.059833341384,6851.7761215611135,6852.2285600239475,6854.285715069505,6857.448969829985,6863.439495034784,1.8298342069971234,0.8173588924387646,21.45,24771.25,2625.5,4.04,97.843
1771923240,6852,6852,6850.75,6852,278,6862.898244285231,6868.483421265556,6857.313067304906,6874.068598245882,6851.727890324581,6852.177768907514,6854.068027920029,6857.235284738613,6863.325669213543,1.7884174779259003,0.7867553417291636,21.47,24770.75,2625.1,4.04,97.85
1771923300,6852,6855.25,6852,6855.25,676,6862.864777523173,6868.460538954818,6857.269016091528,6874.056300386463,6851.673254659883,6852.860486928067,6854.18059668955,6857.157430435138,6863.245314295995,1.8928162295026216,1.863799283154122,21.41,24785.5,2626.9,4.042,97.842
1771923360,6855,6856.75,6854.5,6856.25,353,6862.8496974315585,6868.447972614582,6857.251422248535,6874.046247797605,6851.653147065512,6853.613712055163,6854.377682719117,6857.121844927878,6863.175709178622,1.9183293559667203,0.9684499314128944,21.32,24789.25,2627.3,4.04,97.832
1771923420,6856.5,6857,6855.75,6856.5,263,6862.838930652982,6868.438554967418,6857.239306338545,6874.038179281854,6851.639682024109,6854.255109376238,6854.579808174439,6857.097458852275,6863.1092842116705,1.8705915448262402,0.729036729036729,21.32,24790.5,2627.7,4.04,97.84
1771923480,6856.5,6856.75,6855.75,6856,237,6862.828496662182,6868.430210878139,6857.226782446225,6874.0319250940975,6851.625068230267,6854.642862848184,6854.715064538778,6857.054421250225,6863.038545065286,1.8084064344815087,0.6548770378557613,21.32,24792.25,2627.3,4.04,97.843
1771923540,6856,6857,6855.25,6855.75,220,6862.818485995847,6868.422554590375,6857.21441740132,6874.026623184902,6851.610348806793,6854.888893326366,6854.813629820799,6857.003267475706,6862.966022228815,1.8042345463042582,0.6123869171885873,21.32,24791.75,2627.4,4.04,97.855
1771923600,6855.5,6858.25,6855.5,6856.5,567,6862.795539557286,6868.40232039762,6857.188758716952,6874.009101237954,6851.581977876618,6855.246917031618,6854.974236504532,6856.983531496267,6862.901683699175,1.8717892215682397,1.5285078851597251,21.3,24795.25,2628.5,4.04,97.86
1771923660,6856.75,6858.25,6855.5,6858,427,6862.782459838396,6868.387172472377,6857.177747204415,6873.991885106358,6851.573034570434,6855.858713246814,6855.262404456482,6857.023393006217,6862.852910727044,1.9345185628847938,1.1229454306377384,21.3,24803,2628.5,4.04,97.859
1771923720,6858.25,6861,6857.75,6860.25,581,6862.773096235109,6868.369548879949,6857.176643590268,6873.966001524789,6851.5801909454285,6856.834554747522,6855.737413555865,6857.149926613816,6862.82701111782,2.0284815226787374,1.461451389762294,21.23,24812.25,2629.9,4.04,97.858
1771923780,6860.25,6861,6858.75,6859.25,381,6862.764574617343,6868.356933242588,6857.172215992098,6873.9492918678325,6851.5798573668535,6857.371320359183,6856.071945598163,6857.232282432882,6862.791418967394,2.0443042710588277,0.9595768794862107,21.24,24807,2629.5,4.04,97.858
1771923840,6859,6859.75,6858.25,6858.75,299,6862.756968558321,6868.346753818656,6857.167183297986,6873.936539078991,6851.577398037652,6857.677693612698,6856.326998398338,6857.291800768848,6862.75120584334,2.0054253945546257,0.7514450867052024,21.24,24803.25,2629.7,4.04,97.853
1771923900,6858.75,6859.75,6857.25,6857.75,432,6862.743300073303,6868.331560331709,6857.155039814897,6873.919820590115,6851.5667795564905,6857.693761698765,6856.462522360402,6857.3097693661475,6862.701442601118,2.040752152086438,1.0633846153846154,21.25,24799.25,2629.4,4.04,97.849
1771923960,6858,6859.25,6858,6859.25,302,6862.736646168401,6868.321659093333,6857.151633243469,6873.9066720182645,6851.566620318538,6858.039592432373,6856.727996421316,6857.385856841985,6862.667099888669,2.002126998365978,0.7349720126551473,21.25,24804.75,2629.8,4.04,97.847
1771924020,6859,6859.5,6858.25,6859.5,336,6862.729801555833,6868.310886832248,6857.148716279417,6873.891972108664,6851.567631003001,6858.364127447401,6856.991996762143,6857.468764416809,6862.635586456941,1.9484036413398367,0.8421052631578947,21.23,24806.75,2630.1,4.04,97.846
1771924080,6859.75,6860.25,6859,6860.25,368,6862.724071294912,6868.299975954989,6857.148166634835,6873.875880615066,6851.5722619747585,6858.7832102368675,6857.302282784795,6857.577832478894,6862.611849278265,1.8985176669584196,0.9471110539184145,21.2,24810.25,2630.1,4.04,97.847
1771924140,6860.25,6862.5,6860,6862,665,6862.721060349302,6868.285554720815,6857.15656597779,6873.850049092327,6851.592071606277,6859.498052406452,6857.749684424339,6857.751250813056,6862.6057612257455,1.941480690747104,1.7125933556528457,21.12,24815.75,2630.8,4.04,97.847
1771924200,6861.75,6862.5,6861,6861.75,357,6862.718897401982,6868.2773796346355,6857.160415169328,6873.83586186729,6851.601932936674,6859.998485205018,6858.130666860116,6857.9080645066615,6862.597246188673,1.9099463556937395,0.9184461023925907,21.11,24815.75,2630.4,4.04,97.839
1771924260,6862,6862.75,6861,6862.75,262,6862.718948161806,6868.272892928551,6857.165003395061,6873.8268376952965,6851.611058628316,6860.609932937236,6858.570603349629,6858.097944329929,6862.598766127095,1.8985216160013294,0.6870329094008129,21.12,24819,2631.1,4.04,97.822
1771924320,6862.75,6863.75,6862.25,6863.75,434,6862.721728002385,6868.268438337324,6857.175017667446,6873.8151486722645,6851.628307332506,6861.30772561785,6859.063879221093,6858.319593571893,6862.610221190506,1.8700557862869487,1.1207230471271787,21.08,24824.75,2630.9,4.04,97.81
1771924380,6863.5,6864.25,6862.75,6864,604,6862.726506411844,6868.263389290111,6857.189623533576,6873.80027216838,6851.652740655308,6861.906008813884,6859.533985961942,6858.542354608289,6862.624049835377,1.8436232301235953,1.5021139020144243,21.08,24826.75,2631.3,4.04,97.82
1771924440,6864,6866.75,6863.5,6866,1098,6862.748601497474,6868.273272169111,6857.223930825837,6873.797942840747,6851.699260154201,6862.8157846330205,6860.1497968227095,6858.834811290317,6862.657641379304,1.9440787136861957,2.4779959377115772,21.03,24837.5,2632,4.04,97.817
1771924500,6866.25,6866.5,6864.75,6865.75,442,6862.756734471174,6868.276120660207,6857.237348282141,6873.795506849241,6851.717962093107,6863.467832492349,6860.683149506261,6859.105995161285,6862.688411116823,1.930215948422896,1.0245711636532222,20.99,24834.25,2632,4.04,97.826
1771924560,6865.5,6867.75,6865.25,6866.75,365,6862.765650136713,6868.282092075222,6857.249208198204,6873.79853401373,6851.732766259695,6864.1972030496045,6861.260944791378,6859.405760056921,6862.728824936556,1.970914809249832,0.8449074074074074,20.98,24839,2633.1,4.04,97.844
1771924620,6866.5,6866.5,6865.75,6866.25,172,6862.76931220326,6868.2840102829405,6857.254614123579,6873.798708362622,6851.739916043897,6864.653380149693,6861.736092906485,6859.674161623317,6862.763861504351,1.9015637514462729,0.40238624400514683,20.98,24837.25,2632.4,4.04,97.851
1771924680,6866,6867,6865.25,6865.5,293,6862.774192417015,6868.285167475945,6857.263217358085,6873.796142534876,6851.752242299154,6864.841517894205,6862.0945602487245,6859.902625873383,6862.7910867630135,1.8907377692001106,0.6809994189424753,21,24835.25,2632.2,4.039,97.837
1771924740,6865.25,6865.25,6864,6864.25,301,6862.776896990508,6868.283181802163,6857.270612178853,6873.789466613817,6851.764327367199,6864.710069473271,6862.299840225037,6860.073111133251,6862.805603312635,1.8628279285429599,0.693069306930693,21.03,24828,2631.3,4.037,97.837
1771924800,6864.25,6865,6863.75,6864.75,250,6862.779895681988,6868.282531555488,6857.2772598084875,6873.78516742899,6851.774623934986,6864.718942923655,6862.5331887750335,6860.25651853979,6862.824950543355,1.8190545050756055,0.597442944198829,21.04,24833.25,2631.2,4.037,97.83
1771924860,6865,6865.25,6863.5,6864.5,185,6862.781828007918,6868.281674086252,6857.281981929585,6873.781520164585,6851.782135851251,6864.670288940621,6862.720504129792,6860.422929577445,6862.841617702127,1.814122040427348,0.4552725482958041,21.04,24830.75,2631.2,4.037,97.819
1771924920,6864.75,6864.75,6864,6864,274,6862.783851451296,6868.27935177168,6857.288351130912,6873.774852092065,6851.792850810527,6864.5213358427045,6862.8423608793355,6860.563206848918,6862.853143894145,1.738113323253966,0.7007672634271099,21.03,24826.75,2631.4,4.037,97.82
1771924980,6864,6864.5,6863,6863.25,610,6862.785568896996,6868.271008958129,6857.300128835863,6873.756449019261,6851.814688774731,6864.238816766548,6862.881183652732,6860.668571286215,6862.85709271112,1.7211052287358257,1.5157162380419928,21.04,24824.5,2630.8,4.037,97.81
1771925040,6863.25,6864,6862.5,6863.25,248,6862.78626352419,6868.26762927932,6857.30489776906,6873.74899503445,6851.82353201393,6864.019079707315,6862.916309019139,6860.769803784795,6862.861002236382,1.7053119981118383,0.6201550387596899,21.05,24825.75,2631.2,4.037,97.801
1771925100,6863.25,6864.5,6862.75,6864.25,299,6862.7888982198865,6868.26568003542,6857.312116404353,6873.742461850953,6851.83533458882,6864.070395327912,6863.043327207793,6860.9062820677445,6862.8748231096515,1.708503998246707,0.7603305785123967,21.04,24830,2631.2,4.037,97.799
1771925160,6863.75,6865,6863,6863,486,6862.789514042702,6868.25831348368,6857.320714601724,6873.727112924657,6851.851915160746,6863.832529699487,6863.03920080705,6860.988388653323,6862.876068650849,1.7293251412290849,1.207603428997391,21.03,24824.75,2630.7,4.037,97.813
1771925220,6862.75,6864.25,6862.75,6863,394,6862.79001065913,6868.252364346944,6857.327656971315,6873.714718034759,6851.8653032835,6863.647523099601,6863.035467396855,6861.067275372801,6862.877301798602,1.7129447739984358,0.9719995065992352,21.03,24825.75,2631.2,4.037,97.815
1771925280,6863,6863.75,6862.5,6863.5,218,6862.790936302037,6868.24978819693,6857.332084407144,6873.708640091824,6851.87323251225,6863.614740188578,6863.079708597154,6861.162676338574,6862.883497800606,1.6798772901414047,0.547945205479452,21.05,24827,2631.1,4.037,97.821
1771925340,6863.75,6864,6862.75,6863.5,162,6862.791622603407,6868.247876603321,6857.3353686034925,6873.704130603234,6851.879114603579,6863.589242368894,6863.119736349807,6861.254336090003,6862.889632150849,1.6491717694170187,0.43466595116715856,21.05,24825.25,2630.7,4.037,97.807
1771925400,6863.25,6863.75,6862.25,6862.75,239,6862.791563253228,6868.24392602153,6857.339200484926,6873.696288789831,6851.8868377166245,6863.402744064695,6863.084523364111,6861.312989576669,6862.888242776214,1.6385166430300888,0.6515812431842966,21.05,24820.25,2630.8,4.037,97.808
1771925460,6862.75,6862.75,6861.75,6861.75,272,6862.78987574754,6868.237980907804,6857.341770587275,6873.686086068069,6851.89366542701,6863.035467605874,6862.957425900862,6861.330127240329,6862.876916977445,1.5929083113850824,0.7405390688810236,21.07,24815.5,2630.6,4.037,97.811
1771925520,6861.75,6862.5,6860.25,6860.5,489,6862.78322533898,6868.22480876824,6857.341641909719,6873.6663921975005,6851.900058480459,6862.472030360124,6862.723385338875,6861.297573230904,6862.853266062247,1.6398434320004338,1.3214430482367248,21.09,24809.5,2629.8,4.037,97.804
1771925580,6860.5,6861.25,6860.25,6861,192,6862.7811941980835,6868.2200102970855,6857.3423780990815,6873.6588263960875,6851.90356200008,6862.144912502319,6862.55925340184,6861.285903692437,6862.834825603916,1.5941403297146886,0.5494348261553871,21.11,24811,2629.6,4.037,97.789
1771925640,6861.25,6861.25,6859.5,6859.5,236,6862.776606773657,6868.2130021839685,6857.340211363345,6873.64939759428,6851.903815953033,6861.55715416847,6862.267895934998,6861.215868253518,6862.801643259599,1.6052731633064965,0.7703606985474131,21.14,24806.5,2629,4.037,97.784
1771925700,6859.5,6859.75,6857.5,6857.5,511,6862.760681463807,6868.196578355139,6857.3247845724745,6873.632475246472,6851.888887681142,6860.655564353255,6861.813810607855,6861.0701479298505,6862.748890590349,1.6513250802131751,1.6494512588766945,21.19,24794.25,2628,4.037,97.785
1771925760,6857.75,6861.75,6857.5,6861.5,489,6862.75705090076,6868.185535260826,6857.328566540694,6873.614019620893,6851.900082180628,6860.843216719198,6861.783923883298,6861.087004873778,6862.736463818306,1.8369447173408056,1.5474683544303798,21.11,24814,2629.5,4.037,97.784
1771925820,6861.25,6861.75,6860.5,6860.75,167,6862.755078897204,6868.18126011473,6857.3288976796775,6873.607441332257,6851.902716462151,6860.82250189271,6861.685454942031,6861.073788996375,6862.716698009169,1.7950200946736052,0.5288994457640538,21.12,24810,2629.2,4.037,97.784
1771925880,6861,6862,6860.75,6862,164,6862.754351033315,6868.177966935013,6857.330735131618,6873.601582836711,6851.90711922992,6861.084168138774,6861.715411614219,6861.110110996517,6862.709566685695,1.7560900879112047,0.5302295505981248,21.12,24814.25,2630,4.037,97.792
1771925940,6862,6863.75,6861.75,6863.5,362,6862.755934226424,6868.173897958458,6857.33797049439,6873.591861690493,6851.920006762355,6861.621019663491,6861.885372412865,6861.203832133908,6862.717431693797,1.7735122244889756,1.1589562990235311,21.09,24820,2630.6,4.037,97.797
1771926000,6863.5,6864.5,6863.25,6864.25,329,6862.758811752516,6868.171951910335,6857.345671594696,6873.585092068156,6851.932531436875,6862.205237516048,6862.110575040211,6861.323289697284,6862.73268112968,1.7361184941683345,1.0401517546632943,21.05,24826.75,2631,4.037,97.808
1771926060,6864.5,6864.5,6862.75,6864.25,303,6862.761452087935,6868.170161140876,6857.352743034994,6873.578870193817,6851.944033982053,6862.659629179148,6862.314329798286,6861.438062650332,6862.747778829882,1.7371100302991678,0.9404096834264433,21.05,24826.5,2631.1,4.037,97.813
1771926120,6864,6864.5,6863.5,6864.25,220,6862.763363311662,6868.168861809548,6857.357864813776,6873.574360307433,6851.952366315891,6863.013044917116,6862.498679341306,6861.54833470326,6862.762726304211,1.6844593138492272,0.6885758998435054,21.05,24826.75,2630.9,4.037,97.814
1771926180,6864.5,6864.75,6864,6864.75,210,6862.765795133951,6868.168430792118,6857.3631594757835,6873.571066450285,6851.960523817616,6863.3990349355345,6862.713090832611,6861.673890205093,6862.782500171831,1.617712220002854,0.7011686143572621,21.04,24828.5,2631.3,4.037,97.816
1771926240,6864.75,6865.25,6863.75,6864.75,287,6862.769109012296,6868.16783923062,6857.370378793972,6873.566569448944,6851.971648575648,6863.699249394304,6862.907082181886,6861.794521961756,6862.802077284549,1.6093042042883643,0.9520650190744734,21.03,24828.5,2631.2,4.037,97.813
1771926300,6864.5,6865.5,6864.5,6864.5,156,6862.7706788992955,6868.167211828284,6857.374145970307,6873.563744757273,6851.977613041318,6863.877193973348,6863.058788640754,6861.900619139727,6862.818972037937,1.565782475410624,0.5300713557594291,21.02,24826.25,2631,4.037,97.817
1771926360,6864.25,6864.75,6863.75,6864.5,190,6862.77258709906,6868.166447398489,6857.37872679963,6873.560307697918,6851.984866500202,6864.015595312604,6863.196046865444,6862.002555644051,6862.8356986843255,1.5253694414527224,0.6797853309481217,21.04,24825.5,2630.7,4.037,97.813
1771926420,6864.5,6865.75,6864.5,6865.75,126,6862.774764239909,6868.167252771281,6857.382275708537,6873.5597413026535,6851.9897871771645,6864.40101857647,6863.439280497307,6862.149514246245,6862.864696707367,1.5057001956346707,0.4735062006764374,21.03,24831,2631,4.037,97.814
1771926480,6865.75,6867,6865.75,6866.75,197,6862.779303758579,6868.170384441534,6857.3882230756235,6873.561465124489,6851.997142392669,6864.923014448365,6863.754587116611,6862.329925452275,6862.903356441622,1.48743589594648,0.7432559894359555,20.98,24836.25,2632,4.033,97.807
1771926540,6866.75,6867.5,6866.5,6867,222,6862.784728252689,6868.174465122842,6857.394991382536,6873.564201992994,6852.005254512384,6865.384566793173,6864.063674057887,6862.513065630617,6862.944119064094,1.452619046236017,0.8282036933407946,20.97,24837,2632,4.033,97.808
1771926600,6867,6868.25,6867,6868,215,6862.7912115710415,6868.180731162992,6857.401691979091,6873.570250754942,6852.012172387141,6865.965774172468,6864.43856224285,6862.728239527456,6862.994426337088,1.4381462572191583,0.8056960839422896,20.94,24841.5,2632.3,4.033,97.807
1771926660,6868,6868.25,6866.75,6867.5,231,6862.79749249336,6868.186157692981,6857.408827293738,6873.574822892602,6852.020162094117,6866.3067132452525,6864.730127743531,6862.915367389124,6863.039257915823,1.442564381703504,0.8723564954682779,20.96,24839.25,2632.2,4.033,97.803
1771926720,6867.5,6867.75,6866.75,6866.75,211,6862.802302310962,6868.189450375721,6857.415154246202,6873.576598440481,6852.028006181443,6866.405221412974,6864.922496529861,6863.0657451385705,6863.076180722631,1.4109526401532537,0.8409724990035871,20.95,24835.25,2632.1,4.037,97.804
1771926780,6866.75,6867.5,6866.25,6867,267,6862.8087562911005,6868.194273350037,6857.423239232164,6873.579790408975,6852.037722173226,6866.537394432314,6865.1203540032075,6863.22002964294,6863.115223700515,1.39945602299945,1.0484979383467503,20.95,24837.5,2632.1,4.037,97.815
1771926840,6867,6867.5,6866.75,6867,146,6862.812277047709,6868.196900894029,6857.42765320139,6873.581524740348,6852.043029355071,6866.640195669577,6865.2993679076635,6863.36826377459,6863.153878191058,1.353066307070918,0.5836498101139316,20.95,24838.75,2632,4.037,97.82
1771926900,6867,6867.75,6867,6867,216,6862.817475002873,6868.2007756561015,6857.434174349644,6873.58407630933,6852.050873696416,6866.720152187449,6865.461332868838,6863.510684803037,6863.192148059803,1.309990142280138,0.9175870858113848,20.95,24840,2632,4.037,97.82
1771926960,6867,6868,6866.75,6867.75,214,6862.823533294305,6868.206300035045,6857.440766553565,6873.589066775785,6852.057999812825,6866.949007256904,6865.679301167044,6863.67693245782,6863.237499820402,1.3057051321172712,0.9654861267764493,20.94,24846.25,2632.4,4.037,97.823
1771927020,6868,6868.25,6867.5,6868.25,110,6862.826957050429,6868.209750385555,6857.444163715303,6873.5925437206815,6852.061370380176,6867.23811675537,6865.924129627326,6863.856268439867,6863.28737544408,1.2660119083946089,0.5027422303473491,20.93,24847,2632.3,4.035,97.815
1771927080,6868.25,6868.5,6867.75,6867.75,175,6862.831893662008,6868.214243385841,6857.449543938175,6873.5965931096725,6852.0671942143435,6867.351868587511,6866.098022043771,6864.008963795166,6863.331779668517,1.2291539149378512,0.7978117164349213,20.93,24846,2632.4,4.035,97.808
1771927140,6867.75,6868.25,6867.75,6868,96,6862.834734988403,6868.216968518131,6857.452501458676,6873.599202047858,6852.070267928949,6867.495897790286,6866.2791628015075,6864.1654750188845,6863.378229622064,1.1770714924422905,0.46590633341421983,20.94,24846.5,2632.1,4.037,97.812
1771927200,6868,6868.5,6867.5,6868.5,215,6862.841701939026,6868.224288162235,6857.4591157158175,6873.606874385445,6852.076529492608,6867.719031614667,6866.490671106126,6864.335456390693,6863.429192511397,1.1644235286964124,1.0731220364362366,20.93,24849.25,2632.3,4.037,97.81
1771927260,6868.75,6870.25,6868.5,6870,418,6862.858775849082,6868.246266800702,6857.471284897462,6873.633757752323,6852.0837939458415,6868.225913478074,6866.824892905543,6864.5575953557645,6863.4945736804375,1.2062504195038117,2.028141678796701,20.9,24856,2633.3,4.037,97.816
1771927320,6870.25,6870.75,6869.75,6870,294,6862.870736063164,6868.261627893943,6857.479844232385,6873.652519724722,6852.088952401607,6868.620154927391,6867.127284057396,6864.771022988872,6863.559304290582,1.191518246682111,1.4013346043851287,20.87,24856,2633.5,4.037,97.807
1771927380,6870,6871,6869.25,6871,264,6862.8829434149,6868.278975459403,6857.486911370397,6873.675007503905,6852.090879325895,6869.149009387971,6867.496114147168,6865.015296597151,6863.63334106381,1.2314098004905318,1.2423529411764707,20.87,24862.75,2633.8,4.037,97.818
1771927440,6871,6871.25,6870.5,6871,124,6862.888664525663,6868.287094403164,6857.490234648163,6873.685524280665,6852.091804770662,6869.560340635088,6867.829817561723,6865.249990848243,6863.706641152728,1.1970233861697797,0.606802055297284,20.86,24864.25,2633.5,4.037,97.814
1771927500,6871.25,6871.5,6870,6870.25,315,6862.901821328264,6868.304379681754,6857.499262974775,6873.706938035243,6852.096704621285,6869.7135982717355,6868.060311127273,6865.446069638509,6863.771749200959,1.2186645728719383,1.483749411210551,20.86,24858.75,2633.4,4.037,97.813
1771927560,6870,6870,6868.75,6869.25,271,6862.911567506629,6868.315695678249,6857.507439335009,6873.719823849868,6852.10331116339,6869.610576433572,6868.173614829438,6865.595243378175,6863.826259159158,1.2387599605239428,1.2525999537785995,20.88,24853.25,2632.8,4.037,97.813
1771927620,6869.25,6869.25,6867.5,6867.75,323,6862.920405001159,6868.323546682492,6857.517263319827,6873.726688363824,6852.114121638495,6869.197115003889,6868.133270559967,6865.679743637855,6863.86530135658,1.275277106200804,1.4279398762157383,20.91,24845.75,2632.5,4.037,97.813
1771927680,6867.75,6868.5,6867.5,6868.5,345,6862.931269189092,6868.334749124976,6857.527789253208,6873.738229060859,6852.124309317324,6869.042200558581,6868.168197173303,6865.790341926567,6863.911417760992,1.2556144557578894,1.4768835616438356,20.92,24849,2632.3,4.037,97.807
1771927740,6868.5,6868.75,6868,6868.25,144,6862.935588288369,6868.3389982169,6857.532178359838,6873.74240814543,6852.128768431308,6868.866155990007,6868.175987918703,6865.886799105917,6863.9545877335195,1.2194991374894688,0.6269046582498912,20.91,24847.75,2632.4,4.037,97.809
1771927800,6868.25,6868.5,6867.25,6867.25,212,6862.940740114904,6868.342978127384,6857.538502102423,6873.745216139864,6852.136264089943,6868.50701021445,6868.087798593112,6865.940257964508,6863.987377905325,1.2216777705259354,0.9235460683946852,20.92,24844.5,2632.2,4.037,97.813
